id,data_asset_serial,type_asset_id,model_asset_id,data_asset_arrived_date,data_asset_plate_no,data_asset_chassis_no,data_asset_arrangement_no,data_asset_manufacture_year,color_asset_id,data_asset_warranty,data_asset_madein,data_asset_purchasefrom,data_asset_invoice_no,status_asset_id,province_asset_id,site_asset_id,employee_id,data_asset_in_use,user_id,data_asset_active,data_asset_current_condition,data_asset_remarks,data_asset_acquisition_value,data_asset_acquisition_value,data_asset_book_value,data_asset_engine_model_1,data_asset_engine_serial_no_1,data_asset_engine_family_1,data_asset_engine_arrangement_1,data_asset_engine_displacement_no_1,data_asset_engine_rating_1,data_asset_engine_code_1,data_asset_engine_model_2,data_asset_engine_serial_2,data_asset_engine_family_2,data_asset_engine_arrangement_2,data_asset_engine_displacement_no_2,data_asset_engine_rating_2,data_asset_engine_code_2,data_asset_transmission_model,data_asset_transmission_serial_no,data_asset_transmission_arrangement,data_asset_concrete_mixer_name,data_asset_concrete_mixer_model,data_asset_concrete_mixer_serial_no,data_asset_concrete_mixer_capacity,data_asset_concrete_pump_name,data_asset_concrete_pump_model,data_asset_concrete_pump_serial_no,data_asset_generator_no,data_asset_generator_controller_no,data_asset_generator_governor_no,data_asset_generator_alternator_no,data_asset_generator_alternator_model,data_asset_generator_alternator_serial_no,data_asset_generator_rated_voltage,data_asset_generator_phase,data_asset_generator_rated_frequency,data_asset_generator_rated_current_prime,data_asset_generator_rated_rpm,data_asset_generator_altitude,data_asset_generator_rated_power,data_asset_generator_manufacture_year,data_asset_generator_manufacture_year,created_at,updated_at
3962,25030614,31,72,,GTA1329,343301005236645,,1975,8,,,,,3,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3963,25030616,31,74,,GTA أ أ ب 1382,M 521001,,1978,8,,,,,4,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3964,25030617,31,73,,ZAA7742 ام م,343305/10/536511,,1976,8,,,,,4,10,37,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3965,25030636,31,81,,LXA3787 ا ص ل,34330310534748,,1975,8,,,,,3,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3966,25030646,31,435,,420 ا ل و,ZY24017026,,1991,8,,,,,4,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3967,25030657,31,76,,TZA5959 ا م ط,LJ13R3BF0C3200638,,2011,8,,,,,4,10,37,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3968,25030680,31,421,,BTA 7386 اط ب,WDB6561095K353112,,1990,10,,,,,4,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3969,25030700,31,427,,ب ب هـ 9775  H B B,JHHAFJ3H7FK003515,,2014,14,,,,,4,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3970,25030729,31,11,,N/a 0869,,,,14,,,,,2,12,42,1,TRUE,1,TRUE,,"IDLE TIRES, BELT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3971,25030730,31,47,,5097 LDA,34300315052120,,,14,,,,,2,5,20,1,TRUE,1,TRUE,,IDLE ENGINE O/H+tires+battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3972,25030731,31,47,,990 NHS,,,,8,,,,,5,3,93,1,TRUE,1,TRUE,,biston+battery+piston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3973,25040095,103,13,,RHA2801 ا ه ر,WDB9302051L053959,,2006,12,,,,,5,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3974,25040216,103,73,,ZAA8961 ا ا م,ZZZZ355920,,1976,4,,,,,5,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3975,25040225,103,290,,ZAA 8871 ا ا م,14105,,1981,12,,,,,2,3,112,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3976,25040233,103,290,,ZAA7881 أ أ م,ZY24012693,,1980,5,,,,,3,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3977,25040234,103,419,,GTA1341 ا ط ق,WDB62001615383133,,1987,15,,,,,4,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3978,25040248,103,418,,LXA 7978 ا ص ل,WDB6520031K014624,,1992,10,,,,,4,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3979,25040272,103,11,,6208 LDA,34330310528077,,1976,14,,,,,3,5,19,1,TRUE,1,TRUE,,OLD NO. 790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3980,25050097,29,47,,5560 LDA,WDB61703015379603,,1988,10,,,,,2,3,15,1,TRUE,1,TRUE,,OLD NO. 781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3981,25050102,29,63,,ZTA5967 ا ط م,WDB66243515966231,,1992,8,,,,,3,17,83,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3982,25050103,29,29,,ا ن ا 2779 A N A,WDB9300561K912619,,2003,14,,,,,3,3,113,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3983,25050108,29,1,,LTA2251 ا ط ل,WDB6525531K118589,,1995,2,,,,,3,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3984,25050109,29,417,,NNA9276 ا ن ن,WDB9525021K908224,,1993,14,,,,,3,3,58,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3985,25060016,10,32,,LBA6156 ا ب ل,WDB65602615469431,,1989,14,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3986,25060017,10,33,,LLA7586,WDB9500461K729508,,2001,14,,,,,2,5,20,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3987,25060023,10,34,,أ ي ل 2474  L V A,JHDFM2PR6F1S10182,,2014,14,,,,,3,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3988,25070037,59,425,,RSA2276 ا س ر,WMA5281333MD15042,,1981,14,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2018-02-27,2018-02-27
3989,25070041,59,426,,LDA6225 ا د ل,Q80UVHA8590,,1979,14,,,,,1,2,10,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3990,25070042,59,11,,2623 G T A,WDB65601815453628,,1990,11,,,,,4,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3991,25070047,59,29,,SZA9895 ا م س,WDB9300561K891522,,2003,10,,,,,4,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3992,25070049,59,48,,UHA 7350 اه و,WDB6251151K113195,,1994,11,,,,,3,15,76,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3993,25070050,59,1,,ZSA 9375 ا س م,34631310549277,,1978,11,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3994,25100005,56,1,,,,,,14,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3995,25110022,11,1,,,,,,8,,,,,3,3,92,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3996,25110023,11,1,,,,,,16,,,,,3,3,113,1,TRUE,1,TRUE,,NEED TIRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3997,25110024,11,1,,,,,,16,,,,,3,3,113,1,TRUE,1,TRUE,,tires+hub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3998,25110025,11,1,,,,,,16,,,,,5,3,113,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
3999,25130006,102,1,,,,,,16,,,,,5,3,113,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4000,25130007,102,1,,,,,,16,,,,,5,3,113,1,TRUE,1,TRUE,,NEED REPAIR AND PAINTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4001,25130008,102,1,,,,,,16,,,,,3,3,113,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4002,26000006,40,181,,,CT14E11807,,2012,16,,,,,5,3,113,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4003,26000012,40,181,,,CT14E12069,,2012,16,,,,,3,3,113,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4004,26000013,40,181,,,CT14E12068,,2012,15,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4005,26000015,40,181,,,CT14E11456,,2012,15,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4006,26000056,40,184,,,C4TM04592,,2006,15,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4007,26000058,40,353,,,196017101520,,2004,15,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4008,26000059,40,181,,,AT18C00532,,2004,15,,,,,5,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4009,26000062,40,181,,,ET14E04191,,2010,9,,,,,5,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4010,26000063,40,181,,,T14E-12329,,2010,15,,,,,4,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4011,26000065,40,181,,,ET14E04561,,2011,15,,,,,2,5,20,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4012,26000066,40,183,,,CATTH460CSLF02365,,2011,15,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4013,26000068,40,211,,,ET19D80228,,2011,15,,,,,2,2,10,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4014,26000073,40,212,,,SF50AC-11211028,,2013,15,,,,,2,1,8,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4015,26000074,40,352,,,CF14E-12495,,2012,15,,,,,2,3,112,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4016,26000077,40,352,,,CF14E-13414,,2014,15,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4017,26020092,1,3,,,4500A1017DR041650,,2012,9,,,,,2,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4018,26020371,1,3,,,80695952,,2007,9,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4019,26020373,1,3,,,80695945,,2007,15,,,,,3,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4020,26020374,1,3,,,39328,,2007,15,,,,,5,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4021,26020375,1,5,,,USA011876,,2004,15,,,,,5,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4022,26020377,1,5,,,USA011895,,2004,15,,,,,5,1,8,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4023,26020379,1,354,,,8972425001,,2004,15,,,,,2,10,37,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4024,26020390,1,5,,,4500A10166R016050,,2005,15,,,,,3,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4025,26020400,1,3,,,4500A10117R020443,,2007,15,,,,,5,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4026,26020401,1,3,,,4500A10147R019819,,2006,15,,,,,3,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4027,26020410,1,3,,,4500A1019BR039220,,2012,15,,,,,5,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4028,26020419,1,3,,,8972426137,,,15,,,,,5,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4029,26020447,1,3,,,4500A1013DR043413,,2013,15,,,,,5,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4030,26040076,46,107,,,101100231554,,,15,,,,,2,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4031,26040080,46,265,,,VHV14-10652,,,15,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4032,26040082,46,265,,,10745,,,15,,,,,3,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4033,26040083,46,283,,,16506122,,2011,15,,,,,4,5,20,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4034,26040084,46,283,,,16506120,,2011,15,,,,,3,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4035,26040085,46,283,,,16506174,,,15,,,,,3,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4036,26040088,46,283,,,16506202,,,15,,,,,5,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4037,26040096,46,309,,,20135243,,,15,,,,,3,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4038,26040097,46,309,,,20135243,,,15,,,,,3,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4039,26040103,46,309,,,20212269,,,15,,,,,4,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4040,26040119,46,95,,,101100706709,,,15,,,,,5,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4041,26040121,46,309,,,20214254,,2014,15,,,,,4,5,20,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4042,26040122,46,309,,,20214896,,2014,15,,,,,3,5,20,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4043,26050018,79,348,,,CAT0226BASNA00402,,2012,15,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4044,26050020,79,348,,,SNA00473,,2012,15,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4045,26050025,79,348,,,CAT0226BCSNA00624,,2013,15,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4046,26050028,79,348,,,SNA00613,,2013,15,,,,,2,3,112,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4047,26050165,79,187,,,515844525,,,15,,,,,2,21,56,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4048,26050191,79,191,,,526917181,,2004,15,,,,,3,17,83,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4049,26050192,79,191,,,530916433,,2006,14,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4050,26050193,79,191,,,526917915,,2005,14,,,,,5,1,8,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4051,26050211,79,348,,,MWD04777,,2012,14,,,,,5,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4052,26050214,79,348,,,SNA01601,,2014,14,,,,,2,3,92,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4053,26050215,79,348,,,SNA01602,,2014,15,,,,,2,3,64,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4054,26050218,79,348,,,DXZ00675,,2014,15,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4055,26060021,42,308,,,5F13D1414C1004303,,2013,14,,,,,2,3,64,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4056,26060023,42,308,,,5F13D1410E1000199,,2013,14,,,,,2,3,64,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4057,26060025,42,308,,,5F13D1415E1000201,,2014,15,,,,,2,3,17,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4058,26060026,42,308,,,5F13D1417E1000202,,2014,15,,,,,2,3,17,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4059,26060028,42,308,,,5F1301410E1000204,,2014,15,,,,,2,3,17,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4060,26060029,42,308,,,SF1301416E1000949,,2014,15,,,,,2,3,17,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4061,26060030,42,308,,,5F13D1419E1000198,,2014,15,,,,,2,3,123,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4062,26060031,42,308,,,5F13D1414E1000948,,2014,15,,,,,2,2,97,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4063,26060032,42,308,,,5F13D1416C1004299,,2014,15,,,,,2,3,17,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4064,26060033,42,308,,,SF1301412E1000205,,2014,15,,,,,2,3,17,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4065,27000050,77,256,,RBJ6095 ح ب ر,JTDBW9232DL058148,,2012,15,,,,,2,3,17,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4066,27000179,77,11,,1609 T E A,WDB1240211B6995787,,1992,15,,,,,2,2,97,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4067,27000198,77,113,,ا ط ك 7470,6TIBE32K06X539499,,2005,14,,,,,2,3,16,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4068,27000199,77,142,,2892 UEA,JTDBW23E263113823,,2006,4,,,,,5,17,84,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4069,27000207,77,113,,KHA 5073 ا ه ك,6T1BE42K4AX607043,,2009,8,,,,,2,3,16,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4070,27000224,77,42,,GAJ3124 ح ا ق,JTDBW9233DL057638,,2014,4,,,,,3,18,85,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4071,27000225,77,256,,GAJ3249 ح ا ق,JTDBW9230DL058665,,2012,4,,,,,2,3,16,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4072,27000235,77,42,,ح س ب 2325,MR2BW6F35E1011663,,2013,4,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,2018-02-27,2018-02-27
4073,27000237,77,256,,ح س م 5487,MR2BW6F38E1011379,,2013,4,,,,,2,3,16,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,2018-02-27,2018-02-27
4074,27000252,77,219,,4626 NTJ,LB37744Z0F0FX005716,,2015,2,,,,,2,3,16,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4075,27010109,53,349,,SJJ2703 ح ح س,KMHJT81B0EU736460,,2013,4,,,,,2,3,16,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4076,27010114,53,217,,GJJ7004 ح ح ق,MHFYU59G3D7029255,,2012,12,,,,,3,17,84,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
4077,27010506,53,42,,ZLA7306 ا ل م,JTEHJ09J215004787,,2000,11,,,,,2,3,16,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
